tag ID	tagname
2316	haitian
2317	rochester
2336	kansas
2319	el paso
2321	tejana
2322	unreleased
2323	b-sides
2324	jjj
2394	bradford
2348	reggaetón
2327	punjabi bhangra
2328	c15ca307-25eb-439e-b1b2-224590dc82c8
52670	vineet saini
2325	romford
2333	york
2332	barry
2450	norfolk
2485	portland
2429	québec
2458	stockton
2337	braunschweig
2334	dallas
2339	jackson
2391	southampton
2343	dundee
2441	blackpool
2344	southern
2345	dancer
2346	nueva trova
2331	miami
2459	oxford
2349	rap rock
2350	ragga-metal
2351	canadian hip-hop
2347	deathcore
2353	scouse house
2355	intrudia plano medellin colombia ludwing gabriel alejandro
2358	fixme-label
2362	learn languages
2363	harlow
52671	himachal
2486	wakefield
2383	mediterranean
2367	isle of sheppey
2439	preston
2369	middlesbrough
35973	la venexiana
32244	mybadself
2465	san diego
2380	artist-session1_track1
2388	bouzouki
52672	idiots of nation the band
2463	southend-on-sea
2384	irish bouzouki
35972	madrigal
35220	be thou
2387	magnatune
34947	coatbridge
2389	rhapsody
2390	aussie
52676	look
2392	seaham
2393	cannock
2457	toronto
2395	kettering
2469	surrey
33223	tribal metal
2398	hornsea
2399	french canadian
2415	drum
2401	genoa
2405	stourbridge
2406	stockport
2408	bogus caps
2409	needs guess case
2410	tull
2412	middle class rut
2413	balaban
2414	alternative rnb
2368	isle of wight
2416	hip house
2400	new york city
2418	cool out
2396	bolton
2420	follow
2421	israeli
2422	city
2423	uss constitution
2424	sailing
33685	roseman
2366	kent
2431	son world
2432	sonworld
2433	vbs 2008
2434	gospel light
2435	bible school
2436	биология
2437	heavy trash metal
36507	signe gry thorup
52646	dark legacy
35971	monteverdi
2442	buffalo
2444	low rock
2447	torrington
2448	devon
2449	haverfordwest
2451	rothwell
54647	ambrose splescia
2453	janm-todo
52677	davison
34273	farida merville
2456	asheville
52678	elements
33686	luis
2460	hitchin
52679	superhero
2462	gloucester
2464	high wycombe
33940	delmar brown
2467	doncaster
2468	edgbaston
2470	guildford
2471	new mills
2472	tunbridge wells
2473	bridgend
2474	grenoble
2478	michigan
33687	tommes
2479	anti-rock
2480	scarborough
2342	pittsburgh
2482	tv soundtrack
2483	television theme songs
2484	houston
2487	granada
33688	bulak
2489	post-funk
2490	american underground
2522	norwich
2492	class
52680	terrace
2495	bilbao
2582	dayton
3159	newport
2578	10
2514	croydon
2505	needs composers
2507	são paulo
2508	sao paulo
2509	lansing
2600	double bassist
2491	negima
2512	chester
2513	designer
2497	boston
2606	lisbon
2528	welwyn garden city
2517	stevenage
2516	great yarmouth
2519	lancashire
2520	hounslow
2554	christian music
2523	columbus
33455	example
2526	eyria
2527	junk
2608	missoula
2515	slough
2555	mainz
2531	barton-upon-humber
35221	keith smart
2533	unity
2534	dewsbury
2511	yorkshire
2506	derby
2518	bath
2538	arizona
2539	koprivnica
2540	pula
2541	peter wolbrandt guitars
2542	vocals jan fride wolbrandt drums
2543	percussion hellmut hattler bass guitar
2581	sd
2545	huntington beach
2547	lutherstadt
2544	northern soul
2635	russia
2550	uruguayan
52681	eagle
2601	contrebassiste
2553	panamanian
52682	gipsy traditional
32402	chamber folk
2558	us-american
2559	jazz-bassist
2592	québécois
58452	decades
2562	evesham
35409	government
2564	wigan
2565	southport
33013	mixed drum bass
2567	hampton
2568	warminster
2569	rainham
2585	minneapolis
2572	melksham
2573	wiltshire
2532	darlington
2503	trombone
2577	west london
2628	akron
2579	göttingen
2580	rostock
2605	milwaukee
33941	jonathan joseph
2583	catalunya
2625	sex
2586	rio
2587	xvc
2588	performer
58453	trade
2548	leipzig
2659	ethno
2593	virtuoso
2607	covered by 13
55569	hip-hop; rap; gangsta rap; hardcore rap; east coast rap
2596	newark
33689	kaan
33014	rock grunge
34274	puro corazon
33690	temano
2603	gypsy-groove
2604	bidibule
34733	french humorist
36310	funkadelic
35974	book of madrigals
36508	james towler
2610	don t say a word sonata arctica
2612	x factor runner up
2613	göteborg
2614	old school ebm
2615	electronic body music
2616	bit pop
2617	proto ebm
2618	falun
2619	chip tunes
2620	commodore 64
2621	chip music
2622	homosexual
2623	sexual
2496	basque
2626	new barnet
33943	elliott randall
2537	calgary
33944	gary mayone
52647	ghost music
2632	berkshire
2665	box set
2634	bucharest
33945	daryll dobson
2636	stm
2637	sleepy town manufacture
2638	gultskra artikler
2639	plankton
2640	sense
2653	modern composer
36509	jo webb
2598	2000
2656	cut up
2657	deep listening
2658	the music maker society
2660	weird folk
2661	pathmusick
2662	clinical archives
2663	loop music
2664	plague recordings
2536	mansfield
2666	coltrane
2667	experiment
54648	alsacian
2672	fraud
2755	crossover prog
2674	gnostic
2675	crap art
2828	hull
2677	crap
2721	canberra
2679	homeless
2802	minnesota
2681	willich
2713	catholic
2684	ketchikan
2685	ratfish
2686	paleontology
2687	fish
2719	adelaide
2689	spawn til you die
2690	alaska
2691	fossils
2692	local history
2693	denver
52648	paranormal music
2695	whitehouse
33456	jo jones
2697	experimental dub
2698	kirtan
2699	sanskrit
2700	leuven
2702	liquid
2706	bendicion
2707	alfareros
2708	santo domingo
8491	berlin school
2696	games
2711	arca
2712	junior cabrera
2709	dominican republic
2714	arca productions
2715	needs fixing
2716	attention required
2717	bad style
2718	nettetal
2789	1983
2736	roots
2752	barcelona
2722	the tuss
2723	confederation trough
2724	glennside
2726	chapel hill
2720	sampled by 3
2729	boy band
2730	boy group
2731	ambleside
2732	integrated
2734	guitar god
33948	native tongue
2763	symphonic prog
2737	psychodellic
2741	electro techno
2742	geneva
2743	zoo
2744	suisse
2745	miniteck
2746	pisa
2747	one track mind
2748	the fabulous knickerbockers
32245	postrockcommunity
2750	weimar
2727	durham
2797	prague
33947	drew preston kushner
2756	like
54655	form 2: ayin-işerif
34540	melodic blackened death metal
2825	tokyo
2760	kyoto
2762	lisieux
2680	harsh noise
2764	neoprog
2765	female fronted metal
2766	milton keynes
2767	wu-tang
32246	our ceasing voice
2769	crawley
2791	1986
52664	delete by removing release
2772	sentinel
52686	minta
52687	mariana ricardo
2775	transliterated
2776	soundtrack related
2777	drama cd
2778	らんま½
2779	pseudo-release
2780	ranma
2781	らんま
2782	ranma ½
33949	federico himiob
2785	tula
54656	makam 2: ferahfeza
2811	1997
33950	sheri brooks
34275	artist-cv
2793	mushroom
2794	4chan
2795	infected
2796	san antonio
35577	black pop
2798	brno
2799	pennsylvania
2800	groningen
2801	santa cruz
2806	symphony
2803	milan
2804	chipsound
2805	micromusic
35410	sanremo 2011
2807	valencia
2808	mixed
2809	middlesex
2810	colorado
2710	merengue
2812	german pop
33951	rick doll
2683	wantlist-acid2
34949	wallsend
36510	wincraft studios
2819	asturian
2820	fame factory
2821	licence art libre
2822	bury st edmunds
2827	columbia 360 sound series
2829	massachusetts
2831	simple circuit - self titled album - available online freely under the cc by-nc-nd license via soundclick com available for free download in 320kbps mp3 format as well as in hq flac format
2832	jeroen
2833	boom
2834	zo
2835	jij
2836	bent
2837	gouripur
2838	bangladesh
2839	sitar
2840	fullerton
2968	venice
2842	oxnard
2843	1st one
2844	breda
2845	delft
2846	enschede
2847	the hague
2848	luca prodan
2849	time fate love
2850	brighton past
2851	poohmafella
2852	reyes
3003	experimental folk
2947	disney legend
2855	brewedsosweet
2856	rene reyes
2857	sweet verse
52649	dungeons and dragons
2925	madison
2860	new haven
2862	44a1fdb3-18d6-4a82-bd66-2a659557f7fc
2863	albuquerque
2864	new mexico
64307	letitrun
2867	cherry red
2868	re-issue
64308	littlebit
64309	bullets
2871	disrupters
2872	altenative
2874	metamusic
2875	modern composition
2922	satire
2877	hair shirt
33226	daniel schuhmacher myspace official
2881	paradise valley
2882	rauma
2884	norwegians metal
2885	linz
2886	brutal
2966	rome
2888	sucky
2889	rudimentary peni
2894	progressive black-death metal
2896	progressive death-grind
2899	south america
2900	argetina
33953	falkreations music
2902	cesar isella
2905	les légions noires
2906	jazz argentino
2907	america
2908	fer isella
2948	zerzer
2910	isella
2911	americano
2912	cancion con todos
2913	cantautor
2915	death-doom metal
2916	gothic-doom metal
2917	stoner-doom metal
2918	death-grind
2919	avant-garde death metal
2920	atmospheric sludge
2921	sxe
3015	quartet
52650	dungeons & dragons
2977	tulsa
2924	wisconsin
2926	landei records
2928	somali
2930	black metal-ambient
2931	funeral black-doom metal
3012	flutist
2932	funeral doom metal
33692	rock español
32247	elba picó
34950	tyne and wear
2938	stoke-sub-hamdon
2978	folk punk
2941	anika moa-in swings the tide-11-youre the light
2942	kids littlepeople baby toddler saefty family children child
2943	kids children child toddler family baby
2998	belgique
2999	belge
2887	mathcore
2878	kabarett
2954	elemental
2957	feist
2958	1234
2960	black death metal
2961	raw black metal
2962	deutsch-pop
2964	samba pagode
2965	things go up
52651	dungeons & dragons music
2967	cairo
52652	roleplaying music
2969	burano
2970	cumbria
52688	manuel dordio
2973	marco biondi
2974	top 100 of 1980
2975	oklahoma
33952	gerry brown
2939	somerset
2982	auckland
2983	point pleasant
2984	elizabeth
2985	connecticut
32405	eartha
36312	风从哪里来
2988	chillout downtempo flamenco ibiza
2989	country gospel bluegrass
2990	bluegrass country alternative
2993	classic rock heartland rock rock and roll
2994	tallinn
2995	pop rock country rock
2996	pop country rock
34276	class of music
2901	buenos aires
3002	whistle register
5537	df
3004	experimental folk ambient
3005	overijssel
3006	zwolle
33954	enhanced cd
3008	harjumaa
3009	breizh
3010	bretagne
52653	dark instrumental
3013	filipina
3014	daytona beach
3016	jewish
3042	c86
71849	brave
3019	nottinghamshire
3020	soundsystem
3021	fagersta
3022	tranås
3034	reykjavik
32406	one by one
3025	coheed and cambria
3026	thursday
3027	bayside
3028	easton legacy
3029	avcd
3030	reaction to turbulence
3068	andrew shatnyy
3142	south carolina
3033	freeport
3167	washington dc
54649	the sound approach
3036	essen
3180	twin cities
3038	intrumental
3170	farnborough
3121	bergen
3017	complete beethoven edition
36313	noah
3043	slavonic
3044	vedic metal
3045	east kilbride
3072	derry
3047	sutton
3048	american composer
3049	orange county
3053	campbell
3054	ylitornio
3055	shake your rump
3056	trbovlje
71850	shores
3059	guitarra
3060	oporto
3061	not yet released
3062	banjoist
3040	reno
3065	max river
3066	denis solomon
3067	roman lake
3063	elenor
3069	soul full
3128	zurich
3071	queensland
3041	birkenhead
3073	staffordshire
3074	warszawa
3075	warsaw
3076	toruń
3077	puławy
64311	klavierwerke
3079	bishops stortford
3084	clapham
3085	islington
3086	proto punk
3087	ohio
52654	vampire music
3091	stillwater
3094	finlandais
3095	finlande
3096	nebraska
3097	lincoln
3039	nevada
32248	fnord
32403	afrt music
3101	walthamstow
3102	missing relationships
3104	turku
3105	mönchengladbach
3106	arkansas
3046	aylesbury
3109	czech hip-hop
3169	northampton
3117	bandleader
3119	accrington
3120	purchase
33227	progressive symphonic rock
52655	vampires
3123	sacremento
3160	harrow
3127	tubingen
3129	klippan
3130	malmö
3131	shadowmen
3132	dunfermline
3133	series-chopin-complete works-polskie nagrania
3134	collection-entree
3135	progressive tech house
3136	new malden
64314	hesher
3124	oslo
3023	old-time
3144	daventry
3145	south normanton
32404	grammy winner
3149	shakuhachi
3150	bordeaux
3151	slovakian
3153	snodland
3024	appalachian
3107	estonian
3156	arnheim
3157	riverside
3158	ticking clock
34277	itunes session
35578	birthday
52689	nuno pessoa
3163	alto
33955	jorge garcia
58570	steam
58571	shuffle
34542	jazz flute
36512	no 1 dance hits disc 3
3116	solihull
3171	series-collector s edition-dg
3173	electro industrial
3174	newwave
3175	techno industrial
3176	rpm
3177	oldschool industrial
3179	minneapolis electropunk
33956	chaka khan
3070	leicester
3183	dakar
3184	senegalese
3186	1 11 174473 150 17379 32900 48018 65815 83609 104558 116391 136482 148095 160110
3188	gävle
3189	mäntyharju
3190	louisiana
3191	jefferson
3192	lolnazies
3193	lolnotnazies
3194	twat
3195	dork
3196	libeler
3197	nutjob
3198	idiot
3199	moron
64315	volkstümliche musik
3200	stfu
3201	scooter
52656	asylum music
64312	neljudi
52657	haunted asylum
3207	zaovdeilizaponeti
3352	ottawa
4833	postrock
3223	illustrateur
3211	block out
3212	liquido
3213	nuclear blast
3214	zoomcraft
3254	wedlock
3335	jazz alternative
33228	pacifick-dream
3218	allemagne
3219	allemand
3220	danois
3221	danemark
33942	jerry o malley
33694	character single
34541	blue eyed soul
3271	indiana
3226	poviglio
3227	harpiste
3357	des moines
3249	lodi
3232	hamilton
3234	bedfordshire
3235	arlesey
3236	folkprog
3237	hartlepool
3240	hertfordshire
3241	abbots langley
3245	atari
3222	illustrator
3247	acidsport
3248	burbank
4638	p-funk
3250	hagsätra
3251	bitpop
3252	ramsgate
3253	discopharma
3340	hoddesdon
76136	filmmaker
76141	oussama belhcen
3258	exogamy
3260	german artist
3261	hausmusik
3262	santa barbara
33957	k d mackendrick
3265	marathi
3266	melodicrock
3269	jyväskylä
34278	script-zsym
3272	soulseek
3273	wrocław
3276	god
3277	impuls
3278	jesus
3279	shinjuku swan
3280	air gear
3281	mobile investigator 7
3282	murder princess
3283	reykjavík
3284	fixme-ar
3286	percussions attila vicze - guitars
3287	percussions
3288	founded in hungary at 2002 d i m titanilla süle - vocals
3289	backing vocals peter tóth - bass roland varga kovacs - drums
3290	shafton
3291	hermosa beach
3292	berlitz
3293	hebden bridge
3294	sound collage
3299	2001
3296	landskrona
3298	bexleyheath
3229	harpist
3300	new brunswick
3302	hageland
3303	scherpenheuvel
3304	e6c15b84-7591-4410-ba9b-2bc6d6ce457
3305	fresno
3306	chatham
3307	medway
3308	caerdydd
3309	rijeka
3310	zagreb
3311	norberg
3312	joensuu
3313	riihimaki
3314	antwerpen
3315	marmande
3316	genf
3317	halden
3318	catala
3320	nuneaton
3321	brussels
3322	caen
3246	demoscene
3324	solingen
3325	rågsved
3326	hämeenlinna
3327	whitstable
3328	lund
3329	asbury park
3330	häfelfingen
3331	åsa
3332	wien
3333	münchen
3334	bayern
3323	ontario
3336	wichita
3337	lancaster
3355	bremen
3341	raf hullavington
3342	torquay
3343	orvault
3344	pays de la loire
3345	zürich
3346	sundsvall
3347	pordenone
3348	friuli-venezia giulia
3349	ylöjärvi
3350	pirkanmaa
3351	pihtipudas
3353	wallingford
3354	rhode island
35413	emma
3356	hyvinkää
3395	sacramento
3358	haifa
3359	linux
3360	bedford
3361	stirling
36513	commercials
64316	tocadeo
3367	szczecin
3368	łódź
3369	słupsk
3370	kalisz
3371	madrid
3372	rio de janeiro
3400	oregon
3374	stratford
3375	hillsong
3376	sharona
3377	sara lorenz
33959	bob hoose
3379	debut
3380	rink
3381	reunion
3382	jana rink
3383	comeback
3452	marl
3385	tornio
3386	mjölby
3414	baptist
76145	me & mrs jones
76443	wearecalledteam
3388	noord-holland
3389	hoorn
3390	lobpreis
3391	best-of
3392	arne kopfermann
3393	st petersburg
3394	simi valley
3398	bridgeport
3397	culver city
2854	portugal
3399	peoria
3469	néerlandais
30051	photography
3402	tijuana
32250	shukufuku no campanella
3404	raleigh
3405	cypress
3406	redondo beach
3407	berkeley
3408	http musicbrainz org release d1c8b14a-7ac7-47ef-ab7b-351013d8190c html
3409	http musicbrainz org track bdcc9f16-4889-48ec-8aeb-e2c09631e573 html
3410	stafford
3411	ostwind
3412	scheufler
3413	glaubenslieder
3475	español
3415	new orleans stil
3416	lutz scheufler
3417	sambaboys
3418	pila
3419	wolfgang tost
3420	theo lehmann
3421	kawohl
3422	jörg swoboda
3423	felsenfest
3424	trucker
3425	monopol
3426	sir gusche band
3427	asslar
3428	dettenhausen
31411	date-2000-01-11
3430	musikverlag
3431	lothar kosse
3432	gerth
3433	gitarrist
3434	gerth medien
3435	vicky beeching
3436	modern-rock
3437	1981
3439	nordrhein-westfalen
3542	french metal
3446	peintre
3447	painter
3448	st galler
3449	neuwied
3450	leverkusen
64317	lyrique
3396	green bay
3453	erfurt
3454	köln
3455	coburg
3456	sindelfingen
64318	voix
3458	rheine
3459	celle
3460	bottrop
3461	rheinland-pfalz
3462	minden
3463	bavaria
3464	augsburg
3465	kaiserslautern
3466	neo-russian
3467	मराठी
3468	maharashtra
3401	psychill
34951	classical court melodies
52658	arcacia
3473	jazz divas
3474	clems
3373	nijmegen
3476	monterrey
3477	nunca me doy
3478	vamos a ir
3479	esperando
3480	desaparecer
3481	tanto tiempo
3482	crees que puedes
